PostDate,JobFamily,CountIdIndexed
08-07-2021,Security,0.1019
08-07-2021,Skilled Trades,0.0683
08-07-2021,Supply Chain Staff,0.0636
08-07-2021,Unassigned,0.0229
09-07-2021,Customer Service,0.1116
09-07-2021,Entertainment and Recreation,0.0667
09-07-2021,Facilities/Constr,0.0614
09-07-2021,Finance/Insurance,0.1304
09-07-2021,Food & Beverage,0.1014
09-07-2021,Healthcare,0.0833
09-07-2021,Hospitality Staff,0.0666
09-07-2021,Human Resources,0.0459
09-07-2021,IT,0.0689
09-07-2021,Manufacturing/Operations Staff,0.0589
09-07-2021,Marketing/Advertising,0.0439
09-07-2021,Product Management,0.0597
09-07-2021,Retail Staff,0.0547
09-07-2021,Sales,0.1569
09-07-2021,Security,0.1057
09-07-2021,Skilled Trades,0.0624
09-07-2021,Supply Chain Staff,0.0699
09-07-2021,Unassigned,0.0431
10-07-2021,Customer Service,0.2606
10-07-2021,Entertainment and Recreation,0.0622
10-07-2021,Facilities/Constr,0.0534
10-07-2021,Finance/Insurance,0.2053
10-07-2021,Food & Beverage,0.1804
10-07-2021,Healthcare,0.1087
10-07-2021,Hospitality Staff,0.0615
10-07-2021,Human Resources,0.0434
10-07-2021,IT,0.1074
10-07-2021,Manufacturing/Operations Staff,0.0511
10-07-2021,Marketing/Advertising,0.0414
10-07-2021,Product Management,0.0586
10-07-2021,Retail Staff,0.051
10-07-2021,Sales,0.259
10-07-2021,Security,0.1034
10-07-2021,Skilled Trades,0.103
10-07-2021,Supply Chain Staff,0.0837
10-07-2021,Unassigned,0.0701
11-07-2021,Customer Service,0.8639
11-07-2021,Entertainment and Recreation,0.1305
11-07-2021,Facilities/Constr,0.326
11-07-2021,Finance/Insurance,0.4435
11-07-2021,Food & Beverage,0.6452
11-07-2021,Healthcare,0.2066
11-07-2021,Hospitality Staff,0.1872
11-07-2021,Human Resources,0.1233
11-07-2021,IT,0.1918
11-07-2021,Manufacturing/Operations Staff,0.1827
11-07-2021,Marketing/Advertising,0.1404
11-07-2021,Product Management,0.1269
11-07-2021,Retail Staff,0.205
11-07-2021,Sales,0.4099
11-07-2021,Security,0.7502
11-07-2021,Skilled Trades,0.5341
11-07-2021,Supply Chain Staff,0.2939
11-07-2021,Unassigned,0.1695
12-07-2021,Customer Service,1.329
12-07-2021,Entertainment and Recreation,0.4211
12-07-2021,Facilities/Constr,0.6882
12-07-2021,Finance/Insurance,0.6873
12-07-2021,Food & Beverage,1.0285
12-07-2021,Healthcare,0.3864
12-07-2021,Hospitality Staff,0.4579
12-07-2021,Human Resources,0.35
12-07-2021,IT,0.3104
12-07-2021,Manufacturing/Operations Staff,0.4216
12-07-2021,Marketing/Advertising,0.3385
12-07-2021,Product Management,0.2367
12-07-2021,Retail Staff,0.3754
12-07-2021,Sales,0.6234
12-07-2021,Security,1.5954
12-07-2021,Skilled Trades,0.9028
12-07-2021,Supply Chain Staff,0.5959
12-07-2021,Unassigned,0.2646
13-07-2021,Customer Service,1.9716
13-07-2021,Entertainment and Recreation,1.004
13-07-2021,Facilities/Constr,1.2899
13-07-2021,Finance/Insurance,1.0106
13-07-2021,Food & Beverage,1.4811
13-07-2021,Healthcare,0.6782
13-07-2021,Hospitality Staff,0.9948
13-07-2021,Human Resources,0.8537
13-07-2021,IT,0.5205
13-07-2021,Manufacturing/Operations Staff,0.8109
13-07-2021,Marketing/Advertising,0.6554
13-07-2021,Product Management,0.4638
13-07-2021,Retail Staff,0.6637
13-07-2021,Sales,1.0994
13-07-2021,Security,2.3064
13-07-2021,Skilled Trades,1.4061
13-07-2021,Supply Chain Staff,0.9467
13-07-2021,Unassigned,0.3843
14-07-2021,Customer Service,2.2215
14-07-2021,Entertainment and Recreation,1.8961
14-07-2021,Facilities/Constr,1.8121
14-07-2021,Finance/Insurance,1.183
14-07-2021,Food & Beverage,1.6933
14-07-2021,Healthcare,0.9944
14-07-2021,Hospitality Staff,1.7222
14-07-2021,Human Resources,1.4597
14-07-2021,IT,0.7296
14-07-2021,Manufacturing/Operations Staff,1.245
14-07-2021,Marketing/Advertising,0.9574
14-07-2021,Product Management,0.6328
14-07-2021,Retail Staff,0.9107
14-07-2021,Sales,1.6112
14-07-2021,Security,2.9825
14-07-2021,Skilled Trades,1.694
14-07-2021,Supply Chain Staff,1.1781
14-07-2021,Unassigned,0.4425
15-07-2021,Customer Service,2.5452
15-07-2021,Entertainment and Recreation,3.1006
15-07-2021,Facilities/Constr,2.4342
15-07-2021,Finance/Insurance,1.3383
15-07-2021,Food & Beverage,1.866
15-07-2021,Healthcare,1.3872
15-07-2021,Hospitality Staff,2.7482
15-07-2021,Human Resources,2.2469
15-07-2021,IT,0.9489
15-07-2021,Manufacturing/Operations Staff,1.7866
15-07-2021,Marketing/Advertising,1.3174
15-07-2021,Product Management,0.8457
15-07-2021,Retail Staff,1.2057
15-07-2021,Sales,2.2159
15-07-2021,Security,3.2785
15-07-2021,Skilled Trades,1.9972
15-07-2021,Supply Chain Staff,1.4071
15-07-2021,Unassigned,0.4936
16-07-2021,Customer Service,2.9843
16-07-2021,Entertainment and Recreation,4.8456
16-07-2021,Facilities/Constr,3.301
16-07-2021,Finance/Insurance,1.4965
16-07-2021,Food & Beverage,2.0977
16-07-2021,Healthcare,1.8879
16-07-2021,Hospitality Staff,4.2514
16-07-2021,Human Resources,3.4655
16-07-2021,IT,1.2243
16-07-2021,Manufacturing/Operations Staff,2.5421
16-07-2021,Marketing/Advertising,1.7979
16-07-2021,Product Management,1.1054
16-07-2021,Retail Staff,1.6459
16-07-2021,Sales,3.1053
16-07-2021,Security,3.6245
16-07-2021,Skilled Trades,2.4138
16-07-2021,Supply Chain Staff,1.6991
16-07-2021,Unassigned,0.5519
17-07-2021,Customer Service,3.6127
17-07-2021,Entertainment and Recreation,8.0892
17-07-2021,Facilities/Constr,5.1087
17-07-2021,Finance/Insurance,1.81
17-07-2021,Food & Beverage,2.457
17-07-2021,Healthcare,2.9008
17-07-2021,Hospitality Staff,6.9224
17-07-2021,Human Resources,5.4947
17-07-2021,IT,1.7027
17-07-2021,Manufacturing/Operations Staff,3.8666
17-07-2021,Marketing/Advertising,2.6513
17-07-2021,Product Management,1.5123
17-07-2021,Retail Staff,2.427
17-07-2021,Sales,4.6883
17-07-2021,Security,4.3708
17-07-2021,Skilled Trades,3.2096
17-07-2021,Supply Chain Staff,2.2541
17-07-2021,Unassigned,0.6605
18-07-2021,Customer Service,3.471
18-07-2021,Entertainment and Recreation,10.083
18-07-2021,Facilities/Constr,5.8222
18-07-2021,Finance/Insurance,1.8555
18-07-2021,Food & Beverage,2.3218
18-07-2021,Healthcare,3.3902
18-07-2021,Hospitality Staff,8.585
18-07-2021,Human Resources,6.8169
18-07-2021,IT,1.9485
18-07-2021,Manufacturing/Operations Staff,4.7923
18-07-2021,Marketing/Advertising,3.2222
18-07-2021,Product Management,1.7786
18-07-2021,Retail Staff,2.8458
18-07-2021,Sales,5.6908
18-07-2021,Security,3.9741
18-07-2021,Skilled Trades,3.4059
18-07-2021,Supply Chain Staff,2.6911
18-07-2021,Unassigned,0.6417
19-07-2021,Customer Service,3.3434
19-07-2021,Entertainment and Recreation,11.2123
19-07-2021,Facilities/Constr,6.0262
19-07-2021,Finance/Insurance,1.7752
19-07-2021,Food & Beverage,2.1752
19-07-2021,Healthcare,3.6647
19-07-2021,Hospitality Staff,9.4956
19-07-2021,Human Resources,7.4304
19-07-2021,IT,2.0458
19-07-2021,Manufacturing/Operations Staff,5.1736
19-07-2021,Marketing/Advertising,3.3723
19-07-2021,Product Management,1.8923
19-07-2021,Retail Staff,3.0371
19-07-2021,Sales,6.1389
19-07-2021,Security,3.3378
19-07-2021,Skilled Trades,3.4311
19-07-2021,Supply Chain Staff,2.7059
19-07-2021,Unassigned,0.6096
20-07-2021,Customer Service,3.1492
20-07-2021,Entertainment and Recreation,12.2923
20-07-2021,Facilities/Constr,6.2582
20-07-2021,Finance/Insurance,1.6583
20-07-2021,Food & Beverage,1.9768
20-07-2021,Healthcare,3.9497
20-07-2021,Hospitality Staff,10.4486
20-07-2021,Human Resources,7.993
20-07-2021,IT,2.1228
20-07-2021,Manufacturing/Operations Staff,5.508
20-07-2021,Marketing/Advertising,3.4845
20-07-2021,Product Management,1.895
20-07-2021,Retail Staff,3.1779
20-07-2021,Sales,6.54
20-07-2021,Security,3.0207
20-07-2021,Skilled Trades,3.3893
20-07-2021,Supply Chain Staff,2.68
20-07-2021,Unassigned,0.5762
21-07-2021,Customer Service,3.5307
21-07-2021,Entertainment and Recreation,13.7305
21-07-2021,Facilities/Constr,6.8045
21-07-2021,Finance/Insurance,1.7724
21-07-2021,Food & Beverage,2.1417
21-07-2021,Healthcare,4.3004
21-07-2021,Hospitality Staff,11.6846
21-07-2021,Human Resources,8.8558
21-07-2021,IT,2.2923
21-07-2021,Manufacturing/Operations Staff,6.1062
21-07-2021,Marketing/Advertising,3.8034
21-07-2021,Product Management,2.091
21-07-2021,Retail Staff,3.5339
21-07-2021,Sales,7.2598
21-07-2021,Security,2.8322
21-07-2021,Skilled Trades,3.6859
21-07-2021,Supply Chain Staff,2.8968
21-07-2021,Unassigned,0.6328
22-07-2021,Customer Service,3.8541
22-07-2021,Entertainment and Recreation,14.9338
22-07-2021,Facilities/Constr,7.2165
22-07-2021,Finance/Insurance,1.8931
22-07-2021,Food & Beverage,2.317
22-07-2021,Healthcare,4.5657
22-07-2021,Hospitality Staff,12.6632
22-07-2021,Human Resources,9.5662
22-07-2021,IT,2.4396
22-07-2021,Manufacturing/Operations Staff,6.6109
22-07-2021,Marketing/Advertising,4.0549
22-07-2021,Product Management,2.2273
22-07-2021,Retail Staff,3.8489
22-07-2021,Sales,7.8845
22-07-2021,Security,2.9804
22-07-2021,Skilled Trades,3.9658
22-07-2021,Supply Chain Staff,3.1487
22-07-2021,Unassigned,0.6945
23-07-2021,Customer Service,3.8146
23-07-2021,Entertainment and Recreation,14.8916
23-07-2021,Facilities/Constr,7.178
23-07-2021,Finance/Insurance,1.8783
23-07-2021,Food & Beverage,2.3208
23-07-2021,Healthcare,4.5813
23-07-2021,Hospitality Staff,12.6337
23-07-2021,Human Resources,9.4095
23-07-2021,IT,2.4234
23-07-2021,Manufacturing/Operations Staff,6.6181
23-07-2021,Marketing/Advertising,4.0047
23-07-2021,Product Management,2.2088
23-07-2021,Retail Staff,3.8316
23-07-2021,Sales,7.7984
23-07-2021,Security,2.9759
23-07-2021,Skilled Trades,3.9993
23-07-2021,Supply Chain Staff,3.1571
23-07-2021,Unassigned,0.6972
24-07-2021,Customer Service,3.5836
24-07-2021,Entertainment and Recreation,13.5745
24-07-2021,Facilities/Constr,6.2507
24-07-2021,Finance/Insurance,1.7174
24-07-2021,Food & Beverage,2.2535
24-07-2021,Healthcare,4.1367
24-07-2021,Hospitality Staff,11.6739
24-07-2021,Human Resources,8.5965
24-07-2021,IT,2.2037
24-07-2021,Manufacturing/Operations Staff,6.1418
24-07-2021,Marketing/Advertising,3.669
24-07-2021,Product Management,2.1115
24-07-2021,Retail Staff,3.6002
24-07-2021,Sales,7.0977
24-07-2021,Security,2.5735
24-07-2021,Skilled Trades,3.6011
24-07-2021,Supply Chain Staff,2.8864
24-07-2021,Unassigned,0.6582
25-07-2021,Customer Service,3.5632
25-07-2021,Entertainment and Recreation,13.191
25-07-2021,Facilities/Constr,5.9267
25-07-2021,Finance/Insurance,1.6324
25-07-2021,Food & Beverage,2.2122
25-07-2021,Healthcare,4.0062
25-07-2021,Hospitality Staff,11.2727
25-07-2021,Human Resources,8.1908
25-07-2021,IT,2.1274
25-07-2021,Manufacturing/Operations Staff,5.8817
25-07-2021,Marketing/Advertising,3.4838
25-07-2021,Product Management,2.0307
25-07-2021,Retail Staff,3.4528
25-07-2021,Sales,6.857
25-07-2021,Security,2.5572
25-07-2021,Skilled Trades,3.4442
25-07-2021,Supply Chain Staff,2.7006
25-07-2021,Unassigned,0.659
26-07-2021,Customer Service,4.0835
26-07-2021,Entertainment and Recreation,14.8627
26-07-2021,Facilities/Constr,6.4908
26-07-2021,Finance/Insurance,1.8237
26-07-2021,Food & Beverage,2.4869
26-07-2021,Healthcare,4.1965
26-07-2021,Hospitality Staff,12.4774
26-07-2021,Human Resources,9.2374
26-07-2021,IT,2.3207
26-07-2021,Manufacturing/Operations Staff,6.6338
26-07-2021,Marketing/Advertising,3.9855
26-07-2021,Product Management,2.3218
26-07-2021,Retail Staff,3.9229
26-07-2021,Sales,7.8296
26-07-2021,Security,2.7006
26-07-2021,Skilled Trades,3.776
26-07-2021,Supply Chain Staff,3.1137
26-07-2021,Unassigned,0.7419
27-07-2021,Customer Service,4.3168
27-07-2021,Entertainment and Recreation,15.6983
27-07-2021,Facilities/Constr,6.7036
27-07-2021,Finance/Insurance,1.9276
27-07-2021,Food & Beverage,2.6344
27-07-2021,Healthcare,4.2994
27-07-2021,Hospitality Staff,13.0804
27-07-2021,Human Resources,9.6779
27-07-2021,IT,2.4193
27-07-2021,Manufacturing/Operations Staff,7.1152
27-07-2021,Marketing/Advertising,4.2306
27-07-2021,Product Management,2.4847
27-07-2021,Retail Staff,4.1683
27-07-2021,Sales,8.2399
27-07-2021,Security,2.7534
27-07-2021,Skilled Trades,3.9941
27-07-2021,Supply Chain Staff,3.3761
27-07-2021,Unassigned,0.7761
28-07-2021,Customer Service,4.278
28-07-2021,Entertainment and Recreation,15.6101
28-07-2021,Facilities/Constr,6.4789
28-07-2021,Finance/Insurance,1.9071
28-07-2021,Food & Beverage,2.5564
28-07-2021,Healthcare,4.2367
28-07-2021,Hospitality Staff,12.9088
28-07-2021,Human Resources,9.541
28-07-2021,IT,2.4009
28-07-2021,Manufacturing/Operations Staff,7.0042
28-07-2021,Marketing/Advertising,4.145
28-07-2021,Product Management,2.4073
28-07-2021,Retail Staff,4.1198
28-07-2021,Sales,8.1638
28-07-2021,Security,2.6545
28-07-2021,Skilled Trades,3.8895
28-07-2021,Supply Chain Staff,3.2989
28-07-2021,Unassigned,0.7716
29-07-2021,Customer Service,3.7801
29-07-2021,Entertainment and Recreation,13.9637
29-07-2021,Facilities/Constr,5.7424
29-07-2021,Finance/Insurance,1.7161
29-07-2021,Food & Beverage,2.3153
29-07-2021,Healthcare,3.7724
29-07-2021,Hospitality Staff,11.5066
29-07-2021,Human Resources,8.5236
29-07-2021,IT,2.1623
29-07-2021,Manufacturing/Operations Staff,6.2216
29-07-2021,Marketing/Advertising,3.7467
29-07-2021,Product Management,2.1445
29-07-2021,Retail Staff,3.6865
29-07-2021,Sales,7.2725
29-07-2021,Security,2.2762
29-07-2021,Skilled Trades,3.4441
29-07-2021,Supply Chain Staff,2.9665
29-07-2021,Unassigned,0.6919
30-07-2021,Customer Service,3.3298
30-07-2021,Entertainment and Recreation,12.2914
30-07-2021,Facilities/Constr,4.9196
30-07-2021,Finance/Insurance,1.5034
30-07-2021,Food & Beverage,2.0622
30-07-2021,Healthcare,3.2331
30-07-2021,Hospitality Staff,10.0557
30-07-2021,Human Resources,7.4862
30-07-2021,IT,1.8709
30-07-2021,Manufacturing/Operations Staff,5.4641
30-07-2021,Marketing/Advertising,3.3217
30-07-2021,Product Management,1.8991
30-07-2021,Retail Staff,3.2636
30-07-2021,Sales,6.4097
30-07-2021,Security,1.9109
30-07-2021,Skilled Trades,2.9963
30-07-2021,Supply Chain Staff,2.6495
30-07-2021,Unassigned,0.6076
31-07-2021,Customer Service,3.0649
31-07-2021,Entertainment and Recreation,11.3909
31-07-2021,Facilities/Constr,4.5432
31-07-2021,Finance/Insurance,1.395
31-07-2021,Food & Beverage,1.8472
31-07-2021,Healthcare,2.9526
31-07-2021,Hospitality Staff,9.2551
31-07-2021,Human Resources,6.8739
31-07-2021,IT,1.7464
31-07-2021,Manufacturing/Operations Staff,5.0242
31-07-2021,Marketing/Advertising,3.0663
31-07-2021,Product Management,1.7263
31-07-2021,Retail Staff,2.9842
31-07-2021,Sales,5.9521
31-07-2021,Security,1.7984
31-07-2021,Skilled Trades,2.7894
31-07-2021,Supply Chain Staff,2.4959
31-07-2021,Unassigned,0.5603
01-08-2021,Customer Service,2.912
01-08-2021,Entertainment and Recreation,10.6578
01-08-2021,Facilities/Constr,4.276
01-08-2021,Finance/Insurance,1.3158
01-08-2021,Food & Beverage,1.7233
01-08-2021,Healthcare,2.7685
01-08-2021,Hospitality Staff,8.7162
01-08-2021,Human Resources,6.4446
01-08-2021,IT,1.6377
01-08-2021,Manufacturing/Operations Staff,4.6542
01-08-2021,Marketing/Advertising,2.8291
01-08-2021,Product Management,1.6176
01-08-2021,Retail Staff,2.8161
01-08-2021,Sales,5.5738
01-08-2021,Security,1.7351
01-08-2021,Skilled Trades,2.5637
01-08-2021,Supply Chain Staff,2.2787
01-08-2021,Unassigned,0.5282
02-08-2021,Customer Service,2.6532
02-08-2021,Entertainment and Recreation,9.7679
02-08-2021,Facilities/Constr,3.9972
02-08-2021,Finance/Insurance,1.216
02-08-2021,Food & Beverage,1.5719
02-08-2021,Healthcare,2.7189
02-08-2021,Hospitality Staff,8.1134
02-08-2021,Human Resources,5.8227
02-08-2021,IT,1.5894
02-08-2021,Manufacturing/Operations Staff,4.2193
02-08-2021,Marketing/Advertising,2.5389
02-08-2021,Product Management,1.3867
02-08-2021,Retail Staff,2.5223
02-08-2021,Sales,5.0831
02-08-2021,Security,1.7963
02-08-2021,Skilled Trades,2.3592
02-08-2021,Supply Chain Staff,1.9728
02-08-2021,Unassigned,0.4877
03-08-2021,Customer Service,3.6105
03-08-2021,Entertainment and Recreation,13.0164
03-08-2021,Facilities/Constr,5.0697
03-08-2021,Finance/Insurance,1.6037
03-08-2021,Food & Beverage,2.0573
03-08-2021,Healthcare,3.3574
03-08-2021,Hospitality Staff,10.5616
03-08-2021,Human Resources,7.6187
03-08-2021,IT,2.0783
03-08-2021,Manufacturing/Operations Staff,5.5972
03-08-2021,Marketing/Advertising,3.4266
03-08-2021,Product Management,1.9469
03-08-2021,Retail Staff,3.3944
03-08-2021,Sales,6.9209
03-08-2021,Security,2.2292
03-08-2021,Skilled Trades,3.1538
03-08-2021,Supply Chain Staff,2.7901
03-08-2021,Unassigned,0.6272
04-08-2021,Customer Service,3.896
04-08-2021,Entertainment and Recreation,13.9637
04-08-2021,Facilities/Constr,5.4819
04-08-2021,Finance/Insurance,1.7167
04-08-2021,Food & Beverage,2.1963
04-08-2021,Healthcare,3.5701
04-08-2021,Hospitality Staff,11.3301
04-08-2021,Human Resources,8.1221
04-08-2021,IT,2.2174
04-08-2021,Manufacturing/Operations Staff,6.0792
04-08-2021,Marketing/Advertising,3.6955
04-08-2021,Product Management,2.1417
04-08-2021,Retail Staff,3.6228
04-08-2021,Sales,7.4929
04-08-2021,Security,2.3419
04-08-2021,Skilled Trades,3.5286
04-08-2021,Supply Chain Staff,3.1551
04-08-2021,Unassigned,0.6667
05-08-2021,Customer Service,4.4283
05-08-2021,Entertainment and Recreation,15.7641
05-08-2021,Facilities/Constr,6.1803
05-08-2021,Finance/Insurance,1.916
05-08-2021,Food & Beverage,2.4311
05-08-2021,Healthcare,4.0334
05-08-2021,Hospitality Staff,12.7721
05-08-2021,Human Resources,9.0861
05-08-2021,IT,2.479
05-08-2021,Manufacturing/Operations Staff,6.8509
05-08-2021,Marketing/Advertising,4.0904
05-08-2021,Product Management,2.3991
05-08-2021,Retail Staff,4.0469
05-08-2021,Sales,8.4522
05-08-2021,Security,2.7188
05-08-2021,Skilled Trades,3.9856
05-08-2021,Supply Chain Staff,3.4645
05-08-2021,Unassigned,0.7538
06-08-2021,Customer Service,5.1161
06-08-2021,Entertainment and Recreation,18.3038
06-08-2021,Facilities/Constr,7.173
06-08-2021,Finance/Insurance,2.2215
06-08-2021,Food & Beverage,2.8005
06-08-2021,Healthcare,4.7132
06-08-2021,Hospitality Staff,14.8478
06-08-2021,Human Resources,10.4839
06-08-2021,IT,2.885
06-08-2021,Manufacturing/Operations Staff,7.8935
06-08-2021,Marketing/Advertising,4.7007
06-08-2021,Product Management,2.7909
06-08-2021,Retail Staff,4.6712
06-08-2021,Sales,9.7978
06-08-2021,Security,3.1719
06-08-2021,Skilled Trades,4.5791
06-08-2021,Supply Chain Staff,3.9501
06-08-2021,Unassigned,0.8763
07-08-2021,Customer Service,5.4608
07-08-2021,Entertainment and Recreation,19.6428
07-08-2021,Facilities/Constr,7.5411
07-08-2021,Finance/Insurance,2.359
07-08-2021,Food & Beverage,2.9542
07-08-2021,Healthcare,4.9955
07-08-2021,Hospitality Staff,15.8436
07-08-2021,Human Resources,11.1884
07-08-2021,IT,3.049
07-08-2021,Manufacturing/Operations Staff,8.4566
07-08-2021,Marketing/Advertising,4.9858
07-08-2021,Product Management,3.004
07-08-2021,Retail Staff,4.982
07-08-2021,Sales,10.4825
07-08-2021,Security,3.3296
07-08-2021,Skilled Trades,4.8794
07-08-2021,Supply Chain Staff,4.2489
07-08-2021,Unassigned,0.9385
08-08-2021,Customer Service,5.3686
08-08-2021,Entertainment and Recreation,19.3817
08-08-2021,Facilities/Constr,7.3905
08-08-2021,Finance/Insurance,2.3161
08-08-2021,Food & Beverage,2.9201
08-08-2021,Healthcare,4.8911
08-08-2021,Hospitality Staff,15.5756
08-08-2021,Human Resources,11.004
08-08-2021,IT,3.0029
08-08-2021,Manufacturing/Operations Staff,8.3075
08-08-2021,Marketing/Advertising,4.9093
08-08-2021,Product Management,2.9677
08-08-2021,Retail Staff,4.9097
08-08-2021,Sales,10.2944
08-08-2021,Security,3.2412
08-08-2021,Skilled Trades,4.7724
08-08-2021,Supply Chain Staff,4.1297
